2020-07-29 15:47:34,773 [ 245201]  ERROR - .intellij.openapi.wm.StatusBar - Last Action: WelcomeScreen.OpenProject 
2020-07-29 15:47:34,773 [ 245201]  ERROR - .intellij.openapi.wm.StatusBar - Cannot add a widget for project without root status bar: FatalError 
java.lang.Throwable: Cannot add a widget for project without root status bar: FatalError
	at com.intellij.openapi.diagnostic.Logger.error(Logger.java:146)
	at com.intellij.openapi.wm.impl.status.widget.StatusBarWidgetsManager.enableWidget(StatusBarWidgetsManager.java:122)
	at com.intellij.openapi.wm.impl.status.widget.StatusBarWidgetsManager.updateWidget(StatusBarWidgetsManager.java:77)
	at com.intellij.openapi.wm.impl.status.widget.StatusBarWidgetsManager.updateAllWidgets(StatusBarWidgetsManager.java:61)
	at com.intellij.openapi.wm.impl.ProjectFrameHelper.installDefaultProjectStatusBarWidgets(ProjectFrameHelper.java:401)
	at com.intellij.openapi.wm.impl.ProjectFrameHelper.setProject(ProjectFrameHelper.java:384)
	at com.intellij.openapi.wm.impl.WindowManagerImpl.allocateFrame(WindowManagerImpl.java:572)
	at com.intellij.openapi.wm.impl.WindowManagerImpl.allocateFrame(WindowManagerImpl.java:527)
	at com.intellij.openapi.wm.impl.ToolWindowManagerImpl.doRegisterToolWindow(ToolWindowManagerImpl.kt:936)
	at com.intellij.openapi.wm.impl.ToolWindowManagerImpl.registerToolWindow(ToolWindowManagerImpl.kt:926)
	at com.intellij.execution.services.ServiceViewManagerImpl.lambda$registerToolWindow$5(ServiceViewManagerImpl.java:164)
	at com.intellij.openapi.application.TransactionGuardImpl$2.run(TransactionGuardImpl.java:201)
	at com.intellij.openapi.application.impl.ApplicationImpl.runIntendedWriteActionOnCurrentThread(ApplicationImpl.java:831)
	at com.intellij.openapi.application.impl.ApplicationImpl.lambda$invokeLater$4(ApplicationImpl.java:310)
	at com.intellij.openapi.application.impl.FlushQueue.doRun(FlushQueue.java:80)
	at com.intellij.openapi.application.impl.FlushQueue.runNextEvent(FlushQueue.java:128)
	at com.intellij.openapi.application.impl.FlushQueue.flushNow(FlushQueue.java:46)
	at com.intellij.openapi.application.impl.FlushQueue$FlushNow.run(FlushQueue.java:184)
	at java.desktop/java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:313)
	at java.desktop/java.awt.EventQueue.dispatchEventImpl(EventQueue.java:776)
	at java.desktop/java.awt.EventQueue$4.run(EventQueue.java:727)
	at java.desktop/java.awt.EventQueue$4.run(EventQueue.java:721)
	at java.base/java.security.AccessController.doPrivileged(Native Method)
	at java.base/java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:85)
	at java.desktop/java.awt.EventQueue.dispatchEvent(EventQueue.java:746)
	at com.intellij.ide.IdeEventQueue.defaultDispatchEvent(IdeEventQueue.java:974)
	at com.intellij.ide.IdeEventQueue._dispatchEvent(IdeEventQueue.java:847)
	at com.intellij.ide.IdeEventQueue.lambda$null$8(IdeEventQueue.java:449)
	at com.intellij.openapi.progress.impl.CoreProgressManager.computePrioritized(CoreProgressManager.java:741)
	at com.intellij.ide.IdeEventQueue.lambda$dispatchEvent$9(IdeEventQueue.java:448)
	at com.intellij.openapi.application.impl.ApplicationImpl.runIntendedWriteActionOnCurrentThread(ApplicationImpl.java:831)
	at com.intellij.ide.IdeEventQueue.dispatchEvent(IdeEventQueue.java:496)
	at java.desktop/java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:203)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:124)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:113)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:109)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101)
	at java.desktop/java.awt.EventDispatchThread.run(EventDispatchThread.java:90)
2020-07-29 15:47:34,773 [ 245201]  ERROR - .intellij.openapi.wm.StatusBar - IntelliJ IDEA 2020.1.1  Build #IC-201.7223.91 
2020-07-29 15:47:34,774 [ 245202]  ERROR - .intellij.openapi.wm.StatusBar - JDK: 11.0.6; VM: OpenJDK 64-Bit Server VM; Vendor: JetBrains s.r.o 
2020-07-29 15:47:34,774 [ 245202]  ERROR - .intellij.openapi.wm.StatusBar - OS: Linux 
2020-07-29 15:47:34,774 [ 245202]  ERROR - .intellij.openapi.wm.StatusBar - Last Action: WelcomeScreen.OpenProject 
2020-07-29 15:47:35,066 [ 245494]  ERROR - pplication.impl.LaterInvocator - class com.intellij.openapi.actionSystem.impl.ChameleonAction cannot be cast to class com.intellij.openapi.actionSystem.ActionGroup (com.intellij.openapi.actionSystem.impl.ChameleonAction and com.intellij.openapi.actionSystem.ActionGroup are in unnamed module of loader com.intellij.util.lang.UrlClassLoader @548b7f67) 
java.lang.ClassCastException: class com.intellij.openapi.actionSystem.impl.ChameleonAction cannot be cast to class com.intellij.openapi.actionSystem.ActionGroup (com.intellij.openapi.actionSystem.impl.ChameleonAction and com.intellij.openapi.actionSystem.ActionGroup are in unnamed module of loader com.intellij.util.lang.UrlClassLoader @548b7f67)
	at com.intellij.openapi.actionSystem.impl.ActionMenu.installSynchronizer(ActionMenu.java:104)
	at com.intellij.openapi.actionSystem.impl.ActionMenu.addNotify(ActionMenu.java:98)
	at java.desktop/java.awt.Container.addImpl(Container.java:1146)
	at java.desktop/java.awt.Container.add(Container.java:436)
	at java.desktop/javax.swing.JMenuBar.add(JMenuBar.java:202)
	at com.intellij.openapi.wm.impl.IdeMenuBar.add(IdeMenuBar.java:114)
	at com.intellij.openapi.wm.impl.IdeMenuBar.doUpdateMenuActions(IdeMenuBar.java:374)
	at com.intellij.openapi.wm.impl.IdeMenuBar.lambda$addNotify$2(IdeMenuBar.java:265)
	at com.intellij.openapi.wm.impl.IdeMenuBar.doWithLazyActionManager(IdeMenuBar.java:282)
	at com.intellij.openapi.wm.impl.IdeMenuBar.addNotify(IdeMenuBar.java:264)
	at java.desktop/java.awt.Container.addNotify(Container.java:2800)
	at java.desktop/javax.swing.JComponent.addNotify(JComponent.java:4791)
	at java.desktop/java.awt.Container.addNotify(Container.java:2800)
	at java.desktop/javax.swing.JComponent.addNotify(JComponent.java:4791)
	at java.desktop/javax.swing.JRootPane.addNotify(JRootPane.java:733)
	at com.intellij.openapi.wm.impl.IdeRootPane.addNotify(IdeRootPane.java:171)
	at java.desktop/java.awt.Container.addNotify(Container.java:2800)
	at java.desktop/java.awt.Window.addNotify(Window.java:786)
	at java.desktop/java.awt.Frame.addNotify(Frame.java:490)
	at java.desktop/java.awt.Window.show(Window.java:1048)
	at com.intellij.openapi.wm.impl.IdeFrameImpl.show(IdeFrameImpl.java:126)
	at java.desktop/java.awt.Component.show(Component.java:1734)
	at java.desktop/java.awt.Component.setVisible(Component.java:1681)
	at java.desktop/java.awt.Window.setVisible(Window.java:1031)
	at com.intellij.openapi.wm.impl.WindowManagerImpl.allocateFrame(WindowManagerImpl.java:579)
	at com.intellij.openapi.wm.impl.WindowManagerImpl.allocateFrame(WindowManagerImpl.java:527)
	at com.intellij.openapi.wm.impl.ToolWindowManagerImpl.doRegisterToolWindow(ToolWindowManagerImpl.kt:936)
	at com.intellij.openapi.wm.impl.ToolWindowManagerImpl.registerToolWindow(ToolWindowManagerImpl.kt:926)
	at com.intellij.execution.services.ServiceViewManagerImpl.lambda$registerToolWindow$5(ServiceViewManagerImpl.java:164)
	at com.intellij.openapi.application.TransactionGuardImpl$2.run(TransactionGuardImpl.java:201)
	at com.intellij.openapi.application.impl.ApplicationImpl.runIntendedWriteActionOnCurrentThread(ApplicationImpl.java:831)
	at com.intellij.openapi.application.impl.ApplicationImpl.lambda$invokeLater$4(ApplicationImpl.java:310)
	at com.intellij.openapi.application.impl.FlushQueue.doRun(FlushQueue.java:80)
	at com.intellij.openapi.application.impl.FlushQueue.runNextEvent(FlushQueue.java:128)
	at com.intellij.openapi.application.impl.FlushQueue.flushNow(FlushQueue.java:46)
	at com.intellij.openapi.application.impl.FlushQueue$FlushNow.run(FlushQueue.java:184)
	at java.desktop/java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:313)
	at java.desktop/java.awt.EventQueue.dispatchEventImpl(EventQueue.java:776)
	at java.desktop/java.awt.EventQueue$4.run(EventQueue.java:727)
	at java.desktop/java.awt.EventQueue$4.run(EventQueue.java:721)
	at java.base/java.security.AccessController.doPrivileged(Native Method)
	at java.base/java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:85)
	at java.desktop/java.awt.EventQueue.dispatchEvent(EventQueue.java:746)
	at com.intellij.ide.IdeEventQueue.defaultDispatchEvent(IdeEventQueue.java:974)
	at com.intellij.ide.IdeEventQueue._dispatchEvent(IdeEventQueue.java:847)
	at com.intellij.ide.IdeEventQueue.lambda$null$8(IdeEventQueue.java:449)
	at com.intellij.openapi.progress.impl.CoreProgressManager.computePrioritized(CoreProgressManager.java:741)
	at com.intellij.ide.IdeEventQueue.lambda$dispatchEvent$9(IdeEventQueue.java:448)
	at com.intellij.openapi.application.impl.ApplicationImpl.runIntendedWriteActionOnCurrentThread(ApplicationImpl.java:831)
	at com.intellij.ide.IdeEventQueue.dispatchEvent(IdeEventQueue.java:496)
	at java.desktop/java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:203)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:124)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:113)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:109)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101)
	at java.desktop/java.awt.EventDispatchThread.run(EventDispatchThread.java:90)
2020-07-29 15:47:35,067 [ 245495]  ERROR - pplication.impl.LaterInvocator - IntelliJ IDEA 2020.1.1  Build #IC-201.7223.91 
2020-07-29 15:47:35,068 [ 245496]  ERROR - pplication.impl.LaterInvocator - JDK: 11.0.6; VM: OpenJDK 64-Bit Server VM; Vendor: JetBrains s.r.o 
2020-07-29 15:47:35,068 [ 245496]  ERROR - pplication.impl.LaterInvocator - OS: Linux 
2020-07-29 15:47:35,071 [ 245499]  ERROR - pplication.impl.LaterInvocator - Last Action: WelcomeScreen.OpenProject 
2020-07-29 15:47:36,031 [ 246459]   INFO - plication.impl.ApplicationImpl - LONG VFS PROCESSING. Topic=NewVirtualFileSystem changes, offender=class com.intellij.history.integration.LocalHistoryEventDispatcher, message=before, time=66ms 
2020-07-29 15:47:36,278 [ 246706]   INFO - ProjectRootPostStartUpActivity - /home/kamau/Development/Java/app_ui/.idea case-sensitivity: expected=true actual=true 
2020-07-29 15:47:36,497 [ 246925]   INFO - plication.impl.ApplicationImpl - LONG VFS PROCESSING. Topic=NewVirtualFileSystem changes, offender=class com.intellij.psi.impl.file.impl.PsiVFSListener$1, message=after, time=209ms 
2020-07-29 15:47:36,539 [ 246967]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 6907ms; general responsiveness: ok; EDT responsiveness: 1/7 sluggish, 3/7 very slow 
2020-07-29 15:47:38,066 [ 248494]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 20310 ms 
2020-07-29 15:47:40,873 [ 251301]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 7892ms; general responsiveness: ok; EDT responsiveness: 3/9 sluggish, 3/9 very slow 
2020-07-29 15:47:41,162 [ 251590]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.openapi.roots.impl.PushedFilePropertiesUpdaterImpl$3@761d18de 
2020-07-29 15:47:41,165 [ 251593]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-07-29 15:47:41,177 [ 251605]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=app_ui, containerState=ACTIVE, componentStore=/home/kamau/Development/Java/app_ui)  
2020-07-29 15:47:41,860 [ 252288]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@15ea42a1 
2020-07-29 15:47:41,879 [ 252307]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@f2b158a 
2020-07-29 15:47:41,897 [ 252325]   WARN - .intellij.diagnostic.VMOptions - VM options file not configured 
2020-07-29 15:47:41,898 [ 252326]   INFO - gnostic.MemorySizeConfigurator - Physical memory 15885M, minimum memory size 256M, -Xmx adjusted from 512M to 1985M 
2020-07-29 15:47:42,215 [ 252643]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-07-29 15:47:42,218 [ 252646]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=app_ui, containerState=ACTIVE, componentStore=/home/kamau/Development/Java/app_ui)  
2020-07-29 15:47:42,231 [ 252659]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRegistry$PopulateCachesTask@225c257a 
2020-07-29 15:47:42,235 [ 252663]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-07-29 15:47:42,236 [ 252664]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=app_ui, containerState=ACTIVE, componentStore=/home/kamau/Development/Java/app_ui)  
2020-07-29 15:49:45,818 [ 376246]   WARN - tLog.EventLogStatisticsService - resources.jetbrains.com: Temporary failure in name resolution 
java.net.UnknownHostException: resources.jetbrains.com: Temporary failure in name resolution
	at java.base/java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.base/java.net.InetAddress$PlatformNameService.lookupAllHostAddr(InetAddress.java:929)
	at java.base/java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1515)
	at java.base/java.net.InetAddress$NameServiceAddresses.get(InetAddress.java:848)
	at java.base/java.net.InetAddress.getAllByName0(InetAddress.java:1505)
	at java.base/java.net.InetAddress.getAllByName(InetAddress.java:1364)
	at java.base/java.net.InetAddress.getAllByName(InetAddress.java:1298)
	at org.apache.http.impl.conn.SystemDefaultDnsResolver.resolve(SystemDefaultDnsResolver.java:45)
	at org.apache.http.impl.conn.DefaultHttpClientConnectionOperator.connect(DefaultHttpClientConnectionOperator.java:112)
	at org.apache.http.impl.conn.PoolingHttpClientConnectionManager.connect(PoolingHttpClientConnectionManager.java:376)
	at org.apache.http.impl.execchain.MainClientExec.establishRoute(MainClientExec.java:393)
	at org.apache.http.impl.execchain.MainClientExec.execute(MainClientExec.java:236)
	at org.apache.http.impl.execchain.ProtocolExec.execute(ProtocolExec.java:186)
	at org.apache.http.impl.execchain.RetryExec.execute(RetryExec.java:89)
	at org.apache.http.impl.execchain.RedirectExec.execute(RedirectExec.java:110)
	at org.apache.http.impl.client.InternalHttpClient.doExecute(InternalHttpClient.java:185)
	at org.apache.http.impl.client.CloseableHttpClient.execute(CloseableHttpClient.java:83)
	at org.apache.http.impl.client.CloseableHttpClient.execute(CloseableHttpClient.java:108)
	at com.intellij.internal.statistic.connect.SettingsConnectionService.readSettings(SettingsConnectionService.java:71)
	at com.intellij.internal.statistic.connect.SettingsConnectionService.getSettingValue(SettingsConnectionService.java:114)
	at com.intellij.internal.statistic.connect.SettingsConnectionService.getServiceUrl(SettingsConnectionService.java:107)
	at com.intellij.internal.statistic.eventLog.EventLogStatisticsService.send(EventLogStatisticsService.java:75)
	at com.intellij.internal.statistic.eventLog.EventLogStatisticsService.send(EventLogStatisticsService.java:51)
	at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:515)
	at java.base/java.util.concurrent.FutureTask.runAndReset(FutureTask.java:305)
	at com.intellij.util.concurrency.SchedulingWrapper$MyScheduledFutureTask.run(SchedulingWrapper.java:223)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.base/java.lang.Thread.run(Thread.java:834)
2020-07-29 15:58:49,334 [ 919762]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2020-07-29 15:58:50,200 [ 920628]   INFO - tellij.psi.stubs.StubIndexImpl - StubIndexExtension-s were unloaded 
2020-07-29 15:58:50,709 [ 921137]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2020-07-29 15:58:50,803 [ 921231]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2020-07-29 15:58:50,805 [ 921233]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2020-07-29 15:58:50,805 [ 921233]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2020-07-29 15:58:50,806 [ 921234]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2020-07-29 15:58:50,806 [ 921234]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2020-07-29 15:58:51,170 [ 921598]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2020-07-29 15:59:44,163 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2020-07-29 15:59:44,710 [    547]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-201.7223.91, 30 Apr 2020 07:24) 
2020-07-29 15:59:44,718 [    555]   INFO -        #com.intellij.idea.Main - OS: Linux (5.4.0-42-generic, amd64) 
2020-07-29 15:59:44,718 [    555]   INFO -        #com.intellij.idea.Main - JRE: 11.0.6+8-b765.40 (JetBrains s.r.o) 
2020-07-29 15:59:44,718 [    555]   INFO -        #com.intellij.idea.Main - JVM: 11.0.6+8-b765.40 (OpenJDK 64-Bit Server VM) 
2020-07-29 15:59:44,719 [    556]   INFO -        #com.intellij.idea.Main - JVM Args: -Didea.auto.reload.plugins=true -Didea.classpath.index.enabled=false -Didea.config.path=/home/kamau/Development/Stratos/stratos/tooling/intellij/stratos-language/build/idea-sandbox/config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=/home/kamau/Development/Stratos/stratos/tooling/intellij/stratos-language/build/idea-sandbox/plugins -Didea.required.plugins.id=org.araizen.stratos -Didea.system.path=/home/kamau/Development/Stratos/stratos/tooling/intellij/stratos-language/build/idea-sandbox/system -Dsun.awt.disablegrab=true -Xms256m -Xmx512m -Dfile.encoding=UTF-8 -Duser.country=US -Duser.language=en -Duser.variant -ea 
2020-07-29 15:59:44,719 [    556]   INFO -        #com.intellij.idea.Main - Locale=en_US JNU=UTF-8 file.encoding=UTF-8 
2020-07-29 15:59:44,758 [    595]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 388 ms 
2020-07-29 15:59:50,189 [   6026]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-groovy.xml 
2020-07-29 15:59:50,190 [   6027]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-detection-groovy.xml 
2020-07-29 15:59:52,036 [   7873]   INFO - llij.ide.plugins.PluginManager - Plugin com.intellij.java misses optional descriptor profiler-java.xml 
2020-07-29 15:59:52,181 [   8018]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: IDEA CORE (201.7223.91), com.intellij.platform.images (201.7223.91), JetBrains Repository Search (201.7223.91), Subversion (201.7223.91), XPathView + XSLT (201.7223.91), XSLT Debugger (201.7223.91), Smali Support (201.7223.91), Configuration Script (201.7223.91), Copyright (201.7223.91), Java (201.7223.91), Bytecode Viewer (201.7223.91), Git (201.7223.91), ChangeReminder (201.7223.91), Next File Prediction (201.7223.91), JUnit (201.7223.91), Task Management (201.7223.91), GitHub (201.7223.91), IntelliLang (201.7223.91), TestNG (201.7223.91), Code Coverage for Java (201.7223.91), Markdown (201.7223.91), Java IDE Customization (201.7223.91), Java Stream Debugger (201.7223.91), Eclipse Interoperability (201.7223.91), Java Bytecode Decompiler (201.7223.91), Gradle (201.7223.91), macOS Light Theme (201.7223.91), Windows 10 Light Theme (201.7223.91), Properties (201.7223.91), Ant (201.7223.91), Groovy (201.7223.91), Maven (201.7223.91), Gradle-Java (201.7223.91), Gradle-Maven (201.7223.91), Java Internationalization (201.7223.91), Kotlin (1.3.72-release-IJ2020.1-1), UI Designer (201.7223.91), Plugin DevKit (201.7223.91), JavaFX (201.7223.91), Resource Bundle Editor (201.7223.91), Machine Learning Code Completion (201.7223.91), Mercurial (201.7223.91), EditorConfig (201.7223.91), Terminal (201.7223.91), Android (201.7223.91), Shell Script (201.7223.91), TextMate bundles (201.7223.91), YAML (201.7223.91), Grazie (201.7223.91), Settings Repository (201.7223.91) 
2020-07-29 15:59:52,181 [   8018]   INFO - llij.ide.plugins.PluginManager - Loaded custom plugins: Stratos Language (1.0-SNAPSHOT) 
2020-07-29 16:00:07,379 [  23216]   INFO - ntellij.idea.ApplicationLoader - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@5e58b8d6[Running, parallelism = 3, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@2d2f008c 
2020-07-29 16:00:08,182 [  24019]   INFO - ntellij.idea.ApplicationLoader - WM detected: GNOME Shell 
2020-07-29 16:00:14,726 [  30563]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=492; buffer=10; max=492 
2020-07-29 16:00:14,868 [  30705]   INFO - tellij.util.io.FileChannelUtil - un-interruptible FileChannel-s will be used for indexes 
2020-07-29 16:00:16,580 [  32417]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2020-07-29 16:00:17,521 [  33358]   WARN - j.internal.DebugAttachDetector - Unable to start DebugAttachDetector, please add `--add-exports java.base/jdk.internal.vm=ALL-UNNAMED` to VM options 
2020-07-29 16:00:17,925 [  33762]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63344 
2020-07-29 16:00:20,614 [  36451]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=13, fontScale=1.0; restored: fontSize=13, fontScale=1.0 
2020-07-29 16:00:22,528 [  38365]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: /home/kamau/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/2020.1.1/640aff4c23a001e5595ee654670d774e9efcd118/ideaIC-2020.1.1/bin/linux/fsnotifier64 
2020-07-29 16:00:22,748 [  38585]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2020-07-29 16:00:29,538 [  45375]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2020-07-29 16:00:33,811 [  49648]   INFO - penapi.application.Experiments - Experimental features enabled for user: wsl.p9.support, wsl.p9.show.roots.in.file.chooser, inline.browse.button, linux.native.menu, recent.and.edited.files.together, show.create.new.element.in.popup, copy.reference.popup, new.large.text.file.viewer, property.value.inplace.editing 
2020-07-29 16:00:37,098 [  52935]   INFO - leBasedIndexDataInitialization - Initialization done: 19381 
2020-07-29 16:00:48,136 [  63973]   INFO - exImpl$StubIndexInitialization - Initialization done: 11038 
2020-07-29 16:00:50,347 [  66184]   INFO - penapi.wm.impl.GlobalMenuLinux - Closed dbus-service 'com.canonical.AppMenu.Registrar' 
2020-07-29 16:00:58,059 [  73896]   INFO - ntellij.idea.ApplicationLoader - canDisableInputMethod spent 1474 ms, found keyboard layouts: [(us, xkb), ], result==true 
2020-07-29 16:01:02,029 [  77866]   WARN - .diagnostic.PerformanceWatcher - UI was frozen for 5444ms, details saved to /home/kamau/Development/Stratos/stratos/tooling/intellij/stratos-language/build/idea-sandbox/system/log/threadDumps-freeze-20200729-160101-IC-201.7223.91-FreetypeFontScaler.getGlyphImageNative-5sec 
2020-07-29 16:01:25,511 [ 101348]   WARN - .diagnostic.PerformanceWatcher - UI was frozen for 14259ms, details saved to /home/kamau/Development/Stratos/stratos/tooling/intellij/stratos-language/build/idea-sandbox/system/log/threadDumps-freeze-20200729-160116-IC-201.7223.91-FileChooserDialogImpl.createCenterPanel-14sec 
2020-07-29 16:02:15,413 [ 151250]   WARN - .diagnostic.PerformanceWatcher - UI was frozen for 8200ms, details saved to /home/kamau/Development/Stratos/stratos/tooling/intellij/stratos-language/build/idea-sandbox/system/log/threadDumps-freeze-20200729-160208-IC-201.7223.91-RandomAccessFile.readBytes-8sec 
2020-07-29 16:17:45,372 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2020-07-29 16:17:46,576 [   1204]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 984 ms 
2020-07-29 16:17:47,680 [   2308]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-201.7223.91, 30 Apr 2020 07:24) 
2020-07-29 16:17:47,680 [   2308]   INFO -        #com.intellij.idea.Main - OS: Linux (5.4.0-42-generic, amd64) 
2020-07-29 16:17:47,680 [   2308]   INFO -        #com.intellij.idea.Main - JRE: 11.0.6+8-b765.40 (JetBrains s.r.o) 
2020-07-29 16:17:47,680 [   2308]   INFO -        #com.intellij.idea.Main - JVM: 11.0.6+8-b765.40 (OpenJDK 64-Bit Server VM) 
2020-07-29 16:17:47,682 [   2310]   INFO -        #com.intellij.idea.Main - JVM Args: -Didea.auto.reload.plugins=true -Didea.classpath.index.enabled=false -Didea.config.path=/home/kamau/Development/Stratos/stratos/tooling/intellij/stratos-language/build/idea-sandbox/config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=/home/kamau/Development/Stratos/stratos/tooling/intellij/stratos-language/build/idea-sandbox/plugins -Didea.required.plugins.id=org.araizen.stratos -Didea.system.path=/home/kamau/Development/Stratos/stratos/tooling/intellij/stratos-language/build/idea-sandbox/system -Dsun.awt.disablegrab=true -Xms256m -Xmx512m -Dfile.encoding=UTF-8 -Duser.country=US -Duser.language=en -Duser.variant -ea 
2020-07-29 16:17:47,683 [   2311]   INFO -        #com.intellij.idea.Main - Locale=en_US JNU=UTF-8 file.encoding=UTF-8 
2020-07-29 16:17:53,030 [   7658]   INFO - ntellij.idea.ApplicationLoader - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@79715c2d[Running, parallelism = 3, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@f42ee3b 
2020-07-29 16:17:53,276 [   7904]   INFO - ntellij.idea.ApplicationLoader - WM detected: GNOME Shell 
2020-07-29 16:17:55,537 [  10165]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-groovy.xml 
2020-07-29 16:17:55,538 [  10166]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-detection-groovy.xml 
2020-07-29 16:17:58,367 [  12995]   INFO - llij.ide.plugins.PluginManager - Plugin com.intellij.java misses optional descriptor profiler-java.xml 
